productId	productSKU	product_url	name	price	image	Category	Short Description	Description	tags	Features	Related Products	Size	Activity	Gender	Material	Color
438	MJ09	https://gopher1.extrkt.com/?product=taurus-elements-shell	Taurus Elements Shell	£65.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mj09-yellow_main-300x300.jpg	Jackets	This is a variable product called a Taurus Elements Shell	What’s a little rain or snow when you’re inside the Taurus Elements Shell? This specially engineered Cocona® jacket lets you enjoy the great outdoors and brave the elements, thanks to the all-waterproof, breathable exterior.	['Clothing', 'Men', 'Tops', 'Jackets']	Yellow 1/4 zip pullover.  Two chest pockets. Standard fit.  Waterproof, breathable, seam sealed.  Cocona® performance fabric.  Machine wash/dry.	[{'Name': 'Proteus Fitness Jackshirt', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=proteus-fitness-jackshirt'}, {'Name': 'Mars HeatTech™ Pullover', 'Price': '£66.00', 'Link': 'https://gopher1.extrkt.com/?product=mars-heattech-pullover'}, {'Name': 'Typhon Performance Fleece-lined Jacket', 'Price': '£60.00', 'Link': 'https://gopher1.extrkt.com/?product=typhon-performance-fleece-lined-jacket'}, {'Name': 'Montana Wind Jacket', 'Price': '£49.00', 'Link': 'https://gopher1.extrkt.com/?product=montana-wind-jacket'}]	XS, S, M, L, XL	None	None	None	Blue, White, Yellow
15	test-product	https://gopher1.extrkt.com/?product=test-product	test product	£25.00	https://gopher1.extrkt.com/wp-content/uploads/woocommerce-placeholder-300x300.png	Uncategorized	test	some description	['Uncategorized']	None	None	None	None	None	None	None
36	MH02	https://gopher1.extrkt.com/?product=teton-pullover-hoodie	Teton Pullover Hoodie	£70.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh02-black_main-300x300.jpg	Hoodies & Sweatshirts	This is a variable product called a Teton Pullover Hoodie	This Teton Pullover Hoodie gives you more than laid-back style. It’s equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.	['Clothing', 'Men', 'Tops', 'Hoodies & Sweatshirts']	Black pullover hoodie. Soft, brushed interior.  Front hand pockets.  Machine wash/dry.	[{'Name': 'Marco Lightweight Active Hoodie', 'Price': '£74.00', 'Link': 'https://gopher1.extrkt.com/?product=marco-lightweight-active-hoodie'}, {'Name': 'Ajax Full-Zip Sweatshirt', 'Price': '£69.00', 'Link': 'https://gopher1.extrkt.com/?product=ajax-full-zip-sweatshirt'}, {'Name': 'Mach Street Sweatshirt', 'Price': '£62.00', 'Link': 'https://gopher1.extrkt.com/?product=mach-street-sweatshirt'}, {'Name': 'Oslo Trek Hoodie', 'Price': '£42.00', 'Link': 'https://gopher1.extrkt.com/?product=oslo-trek-hoodie'}]	XS, S, M, L, XL	None	None	None	Black, Purple, Red
625	MP07	https://gopher1.extrkt.com/?product=thorpe-track-pant	Thorpe Track Pant	£68.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp07-blue_main-300x300.jpg	New Luma Yoga Collection|Clothing	This is a variable product called a Thorpe Track Pant	Thirty degree temps are chilly for most, except when you’re in Thorpe Track Pants. These top-of-the-line track bottoms are made from fast-drying, weather-resistant fabric with an internal breathable layer of mesh nylon to wick away moisture.	['Clothing', 'Men', 'Bottoms', 'Pants|Clothing', 'Promotions', 'Pants|Clothing', 'Collections', 'New Luma Yoga Collection|Clothing']	Moisture transfer properties.  7% stretch. Reflective safety trim. Elastic drawcord waist.	[{'Name': 'Geo Insulated Jogging Pant', 'Price': '£51.00', 'Link': 'https://gopher1.extrkt.com/?product=geo-insulated-jogging-pant'}, {'Name': 'Kratos Gym Pant', 'Price': '£57.00', 'Link': 'https://gopher1.extrkt.com/?product=kratos-gym-pant'}, {'Name': 'Zeppelin Yoga Pant', 'Price': '£82.00', 'Link': 'https://gopher1.extrkt.com/?product=zeppelin-yoga-pant'}]	32, 33, 34, 36	None	None	None	Black, Blue, Purple
1296	MT10	https://gopher1.extrkt.com/?product=tiberius-gym-tank	Tiberius Gym Tank	£18.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt10-yellow_main-300x300.jpg	Tanks	This is a variable product called a Tiberius Gym Tank	Whether you’re classy or just sweaty, the Tiberius Gym Tank helps you look good while you’re at it. What’s more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you’re welcome back to the gym.	['Clothing', 'Men', 'Tops', 'Tanks']	Yellow scoop neck cotton tank. Comfortable, relaxed fit. 55% Hemp / 45% Organic Cotton. Pesticide- and herbicide-free hemp.	[{'Name': 'Sparta Gym Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=sparta-gym-tank'}, {'Name': 'Helios Endurance Tank', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=helios-endurance-tank'}, {'Name': 'Erikssen CoolTech™ Fitness Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=erikssen-cooltech-fitness-tank'}, {'Name': 'Sinbad Fitness Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=sinbad-fitness-tank'}]	XS, S, M, L, XL	None	None	None	Yellow
2236	WS09	https://gopher1.extrkt.com/?product=tiffany-fitness-tee	Tiffany Fitness Tee	£28.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ws09-blue_main-300x300.jpg	Eco Friendly|Clothing	This is a variable product called a Tiffany Fitness Tee	You’ll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.	['Clothing', 'Women', 'Tops', 'Tees|Clothing', 'Promotions', 'Tees|Clothing', 'Promotions', 'Women Sale|Clothing', 'Collections', 'Eco Friendly|Clothing']	Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.	None	XS, S, M, L, XL	None	None	None	Blue, Red, White
1028	MSH04	https://gopher1.extrkt.com/?product=torque-power-short	Torque Power Short	£32.50	https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh04-gray_main-300x300.jpg	Shorts	This is a variable product called a Torque Power Short	Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You’ll stay cool, dry and energized miles later.	['Clothing', 'Men', 'Bottoms', 'Shorts']	Light gray shorts. Fitted design.  Elastic waistband.  Flat-seam construction.  7″ inseam.  Machine wash/dry.	[{'Name': 'Apollo Running Short', 'Price': '£32.50', 'Link': 'https://gopher1.extrkt.com/?product=apollo-running-short'}, {'Name': 'Arcadio Gym Short', 'Price': '£20.00', 'Link': 'https://gopher1.extrkt.com/?product=arcadio-gym-short'}]	32, 33, 34, 36	None	None	None	Gray, Purple, Yellow
1212	MT02	https://gopher1.extrkt.com/?product=tristan-endurance-tank	Tristan Endurance Tank	£29.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt02-white_main-300x300.jpg	Tanks	This is a variable product called a Tristan Endurance Tank	Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it’s designed to keep you completely cool and dry on the long haul.	['Clothing', 'Men', 'Tops', 'Tanks']	White performance tank. Stylish contrast stitching.  Relaxed fit.  Ribbed crew neckline.  Machine wash/dry.	[{'Name': 'Sparta Gym Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=sparta-gym-tank'}, {'Name': 'Erikssen CoolTech™ Fitness Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=erikssen-cooltech-fitness-tank'}, {'Name': 'Rocco Gym Tank', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=rocco-gym-tank'}, {'Name': 'Helios Endurance Tank', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=helios-endurance-tank'}]	XS, S, M, L, XL	None	None	None	Gray, Red, White
1116	MSH09	https://gopher1.extrkt.com/?product=troy-yoga-short	Troy Yoga Short	£24.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh09-blue_main-300x300.jpg	Performance Fabrics|Clothing	This is a variable product called a Troy Yoga Short	The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech™ wicking liner is also bacteria resistant.	['Clothing', 'Men', 'Bottoms', 'Shorts|Clothing', 'Collections', 'Performance Fabrics|Clothing']	Navy polyester pinstripe shorts. Woven fabric with moderate stretch. 62% cotton/34% nylon/4% spandex. LumaTech™ lining.	[{'Name': 'Meteor Workout Short', 'Price': '£32.50', 'Link': 'https://gopher1.extrkt.com/?product=meteor-workout-short'}, {'Name': 'Hawkeye Yoga Short', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=hawkeye-yoga-short'}]	32, 33, 34, 36	None	None	None	Black, Blue, Green
477	MJ11	https://gopher1.extrkt.com/?product=typhon-performance-fleece-lined-jacket	Typhon Performance Fleece-lined Jacket	£60.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mj11-black_main-300x300.jpg	Jackets	This is a variable product called a Typhon Performance Fleece-lined Jacket	Ironmen and couch warriors both reach for the Typhon Performance Fleece-lined Jacket. After all, no man can resist ultra-soft microfleece lining. Flatlock seams make it ideal for wearing over everything from tanks and tees to high-tech base layers.	['Clothing', 'Men', 'Tops', 'Jackets']	Black full-zip flight jacket. Cocona® wicking fiber. Machine wash/dry.	[{'Name': 'Hyperion Elements Jacket', 'Price': '£51.00', 'Link': 'https://gopher1.extrkt.com/?product=hyperion-elements-jacket'}, {'Name': 'Montana Wind Jacket', 'Price': '£49.00', 'Link': 'https://gopher1.extrkt.com/?product=montana-wind-jacket'}, {'Name': 'Beaumont Summit Kit', 'Price': '£42.00', 'Link': 'https://gopher1.extrkt.com/?product=beaumont-summit-kit'}, {'Name': 'Proteus Fitness Jackshirt', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=proteus-fitness-jackshirt'}]	XS, S, M, L, XL	None	None	None	Black, Green, Red
539	MP02	https://gopher1.extrkt.com/?product=viktor-lumatech-pant	Viktor LumaTech™ Pant	£46.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp02-gray_main-300x300.jpg	Performance Fabrics|Clothing	This is a variable product called a Viktor LumaTech™ Pant	You’ll love the new Viktor LumaTech™ Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.	['Clothing', 'Men', 'Bottoms', 'Pants|Clothing', 'Promotions', 'Pants|Clothing', 'Collections', 'Performance Fabrics|Clothing']	Dark gray polyester/spandex straight leg pants. Elastic waistband and internal drawstring. Relaxed fit.  Machine wash/dry.	None	32, 33, 34, 36	None	None	None	Blue, Gray, Red
2738	24-WB01	https://gopher1.extrkt.com/?product=voyage-yoga-bag	Voyage Yoga Bag	£32.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb01-black-0-300x300.jpg	Bags	This is a simple product called Voyage Yoga Bag	Everything you need for a trip to the gym will fit inside this surprisingly spacious Voyage Yoga Bag. Stock it with a water bottle, change of clothes, pair of shoes, and even a few beauty products. Fits inside a locker and zips shut for security.	['Gear', 'Bags']	Slip pocket on front.Contrast piping.Durable nylon construction.	[{'Name': 'Fusion Backpack', 'Price': '£59.00', 'Link': 'https://gopher1.extrkt.com/?product=fusion-backpack'}, {'Name': 'Compete Track Tote', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=compete-track-tote'}, {'Name': 'Impulse Duffle', 'Price': '£74.00', 'Link': 'https://gopher1.extrkt.com/?product=impulse-duffle'}, {'Name': 'Driven Backpack', 'Price': '£36.00', 'Link': 'https://gopher1.extrkt.com/?product=driven-backpack'}]	None	Gym, Yoga	None	Nylon, Polyester	None
1265	MT06	https://gopher1.extrkt.com/?product=vulcan-weightlifting-tank	Vulcan Weightlifting Tank	£28.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt06-black_main-300x300.jpg	Tanks	This is a variable product called a Vulcan Weightlifting Tank	The Olympic styled Vulcan Weightlifting Tank features polyester stretch and flex. Hit the rack in sleeveless style and unleash your personal best. This tank is designed to max performance, comfort and range of motion.	['Clothing', 'Men', 'Tops', 'Tanks']	Black polyester spandex tank. 100% polyester. Freedom of movement. No-chafe seams.	[{'Name': 'Sparta Gym Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=sparta-gym-tank'}, {'Name': 'Rocco Gym Tank', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=rocco-gym-tank'}, {'Name': 'Cassius Sparring Tank', 'Price': '£18.00', 'Link': 'https://gopher1.extrkt.com/?product=cassius-sparring-tank'}, {'Name': 'Tiberius Gym Tank', 'Price': '£18.00', 'Link': 'https://gopher1.extrkt.com/?product=tiberius-gym-tank'}]	XS, S, M, L, XL	None	None	None	Black
2734	24-MB05	https://gopher1.extrkt.com/?product=wayfarer-messenger-bag	Wayfarer Messenger Bag	£45.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mb05-black-0-300x300.jpg	New Luma Yoga Collection	This is a simple product called Wayfarer Messenger Bag	Perfect for class, work or the gym, the Wayfarer Messenger Bag is packed with pockets. The dual-buckle flap closure reveals an organizational panel, and the roomy main compartment has spaces for your laptop and a change of clothes. An adjustable shoulder strap and easy-grip handle promise easy carrying.	['Gear', 'Bags|Collections', 'New Luma Yoga Collection']	Multiple internal zip pockets.Made of durable nylon.	[{'Name': 'Overnight Duffle', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=overnight-duffle'}, {'Name': 'Rival Field Messenger', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=rival-field-messenger'}]	None	Gym, Overnight, Travel	None	Nylon, Polyester	None
650	MP08	https://gopher1.extrkt.com/?product=zeppelin-yoga-pant	Zeppelin Yoga Pant	£82.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp08-green_main-300x300.jpg	New Luma Yoga Collection|Clothing	This is a variable product called a Zeppelin Yoga Pant	Climb every mountain, or hold every pose, in the all-purpose Zepellin Yoga Pant. With its thin fleece interior and smooth layer-friendly surface, you’ll get all the comfort and versatility you need.	['Clothing', 'Men', 'Bottoms', 'Pants|Clothing', 'Promotions', 'Pants|Clothing', 'Collections', 'New Luma Yoga Collection|Clothing']	Smooth exterior for easy over-layering. Brushed fleece interior insulates and wicks.  No-roll elastic waistband with inner drawstring. Chafe-resistant flatlock seams.	[{'Name': 'Kratos Gym Pant', 'Price': '£57.00', 'Link': 'https://gopher1.extrkt.com/?product=kratos-gym-pant'}, {'Name': 'Thorpe Track Pant', 'Price': '£68.00', 'Link': 'https://gopher1.extrkt.com/?product=thorpe-track-pant'}, {'Name': 'Geo Insulated Jogging Pant', 'Price': '£51.00', 'Link': 'https://gopher1.extrkt.com/?product=geo-insulated-jogging-pant'}]	32, 33, 34, 36	None	None	None	Blue, Green, Red
2713	24-UG04	https://gopher1.extrkt.com/?product=zing-jump-rope	Zing Jump Rope	£12.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ug04-bk-0-300x300.jpg	Fitness Equipment	This is a simple product called Zing Jump Rope	One of the world’s simplest and most portable exercise devices, a jump rope enables endless variations and fitness output. The Zing Jump Rope goes anywhere and can be used any time. It is adjustable in length and has contoured foam handles for a great grip.	['Gear', 'Fitness Equipment']	Contoured foam handles. Adjustable length.	[{'Name': 'Pursuit Lumaflex™ Tone Band', 'Price': '£16.00', 'Link': 'https://gopher1.extrkt.com/?product=pursuit-lumaflex-tone-band'}, {'Name': 'Sprite Stasis Ball 75 cm', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm'}, {'Name': 'Affirm Water Bottle', 'Price': '£7.00', 'Link': 'https://gopher1.extrkt.com/?product=affirm-water-bottle'}, {'Name': 'Sprite Yoga Strap 10 foot', 'Price': '£21.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-yoga-strap-10-foot'}]	None	Gym	Men, Women, Unisex	Leather, Plastic	None
2525	WT02	https://gopher1.extrkt.com/?product=zoe-tank	Zoe Tank	£29.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wt02-orange_main-300x300.jpg	Bras & Tanks	This is a variable product called a Zoe Tank	The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.	['Clothing', 'Women', 'Tops', 'Bras & Tanks']	Salmon heather tank top. 1″ elastic band on inner bra. Mesh lining on shelf bra for support. Soft, breathable fabric. Dry wick fabric to stay cool and dry.	[{'Name': 'Erica Evercool Sports Bra', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=erica-evercool-sports-bra'}, {'Name': 'Lucia Cross-Fit Bra', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=lucia-cross-fit-bra'}, {'Name': 'Prima Compete Bra Top', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=prima-compete-bra-top'}, {'Name': 'Chloe Compete Tank', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=chloe-compete-tank'}]	XS, S, M, L, XL	None	None	None	Green, Orange, Yellow
843	MS06	https://gopher1.extrkt.com/?product=zoltan-gym-tee	Zoltan Gym Tee	£29.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ms06-blue_main-300x300.jpg	Tees	This is a variable product called a Zoltan Gym Tee	This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.	['Clothing', 'Men', 'Tops', 'Tees']	Relaxed fit.  Crew neckline.  Machine wash/dry.	[{'Name': 'Ryker LumaTech™ Tee (V-neck)', 'Price': '£28.00', 'Link': 'https://gopher1.extrkt.com/?product=ryker-lumatech-tee-v-neck'}, {'Name': 'Deion Long-Sleeve EverCool™ Tee', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=deion-long-sleeve-evercool-tee'}, {'Name': 'Atomic Endurance Running Tee (V-neck)', 'Price': '£28.00', 'Link': 'https://gopher1.extrkt.com/?product=atomic-endurance-running-tee-v-neck'}, {'Name': 'Strike Endurance Tee', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=strike-endurance-tee'}]	XS, S, M, L, XL	None	None	None	Blue, Green, Yellow
